Display,Graphics Card,Hard Drive,Keyboard,Laptop,Memory,Operating System,Processor,final price
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16830.151109999995
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,17066.821109999993
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,18013.501109999994
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,18644.621109999996
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,18881.291109999995
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,19827.971109999995
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,22036.891109999993
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,22273.561109999995
"B 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,23220.241109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16041.251109999997
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,16277.921109999997
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,17224.601109999996
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16830.151109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,17066.821109999993
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,18013.501109999994
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,18407.951109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,18644.621109999996
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,19591.301109999993
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16041.251109999997
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,16277.921109999997
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,17224.601109999996
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16830.151109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,17066.821109999993
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,18013.501109999994
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,18407.951109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,18644.621109999996
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,19591.301109999993
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,21800.221109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,22036.891109999993
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,22983.571109999993
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,17619.051109999997
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,17855.721109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,18802.401109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,19433.521109999994
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,19670.191109999996
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,20616.871109999993
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,22825.791109999995
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,23062.461109999993
"B 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,24009.141109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,15489.021109999998
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,15725.691109999998
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,512GB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,16672.371109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16277.921109999997
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,16514.591109999998
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,17461.271109999994
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,17855.721109999995
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,18092.391109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,19039.071109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,15489.021109999998
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,15725.691109999998
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,16672.371109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16277.921109999997
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,16514.591109999998
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,17461.271109999994
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,17855.721109999995
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,18092.391109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,19039.071109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,21247.991109999995
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,21484.661109999994
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,22431.341109999994
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,17066.821109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,17303.491109999995
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,18250.171109999996
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,18881.291109999995
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,19117.961109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,20064.641109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,22273.561109999995
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,22510.231109999993
"W 15.6"" FHD (1920 x 1080) 144Hz 3ms 300-nits 100% sRGB color gamut + NVIDIA G-SYNC & Advanced Optimus",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,23456.911109999994
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16277.921109999997
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,16514.591109999998
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,17461.271109999994
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,17066.821109999993
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,17303.491109999995
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,18250.171109999996
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,18644.621109999996
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,18881.291109999995
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB PCIe M.2 SSD,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,19827.971109999995
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,16277.921109999997
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,16514.591109999998
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,17461.271109999994
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,17066.821109999993
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,17303.491109999995
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,18250.171109999996
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,18644.621109999996
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,18881.291109999995
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,19827.971109999995
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,22036.891109999993
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard (Optional),m15-r4,16GB,home,i7,22273.561109999995
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware's CherryMX ultra low-profile mechanical laptop keyboard with per-key AlienFX lighting,m15-r4,16GB,home,i7,23220.241109999995
"W 15.6"" FHD (1920 x 1080) 300Hz 3ms 300-nits 100% sRGB color gamut",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard (Standard),m15-r4,16GB,home,i7,17855.721109999995
